Date,Asset_A,Asset_B,Asset_C,Asset_D,Asset_E,Asset_F
15-09-2023,105.5217227,162.3406972,88.30891534,200.1133945,148.3950121,70.54261637
18-09-2023,106.7930399,159.6306694,87.52682388,191.3482566,,73.45324112
19-09-2023,104.5491166,160.7641657,86.48929029,195.6500356,141.1259032,73.90901344
20-09-2023,102.7304929,,88.34343914,196.343648,138.6359047,72.56909178
21-09-2023,101.3245486,164.1474358,86.58551989,196.4465767,137.6349635,71.204606
22-09-2023,100.8809888,171.3945084,85.30199972,198.0906346,139.1937444,
25-09-2023,101.0972502,167.0398385,84.68522508,194.8879153,137.1605107,71.86946323
26-09-2023,102.5694064,164.938765,83.73650726,191.0639719,133.7966107,74.56877786
27-09-2023,100.8706545,165.6285142,86.06313415,190.056359,128.799222,76.04644
28-09-2023,97.68108549,162.033205,84.13778587,195.3326979,127.3143794,76.20477856
29-09-2023,101.9316646,164.6328094,83.53299589,190.8449642,132.3327349,75.72437258
02-10-2023,99.66581944,167.4755986,84.12117719,180.8940583,133.1031947,80.32040538
03-10-2023,101.3727435,169.4164703,85.63734927,179.0800488,135.6576564,81.35910051
04-10-2023,101.4766848,170.2858537,85.02034663,183.2443759,133.2699345,80.3034634
05-10-2023,102.0273088,175.0188087,81.79280491,176.9680947,129.1293715,79.97482481
06-10-2023,102.0649558,171.0436923,81.57997312,172.8614311,126.027484,78.60332895
09-10-2023,101.3202044,171.335384,83.81857405,173.841717,125.8330712,74.85465834
10-10-2023,102.3009278,168.8722567,84.3251524,182.8463948,120.8648573,
11-10-2023,101.4444906,171.9454492,84.75760191,177.9526512,,78.06906254
12-10-2023,103.8513682,165.709534,82.98952783,173.0520697,117.1379271,75.55436872
13-10-2023,,165.6827425,81.08795295,174.2935396,114.0901732,75.66809708
16-10-2023,106.3756356,166.8598809,81.14964733,178.5625965,109.289982,74.62856153
17-10-2023,105.3392751,163.7646564,78.86710426,176.4052078,109.966823,75.43679262
18-10-2023,104.8834621,161.7792063,80.13112662,170.7553224,110.1116964,75.20696665
19-10-2023,102.4335673,161.893678,78.80632472,172.3049243,111.8713471,73.19133774
20-10-2023,101.7513269,165.0509168,78.79898425,174.4926503,109.4315992,71.78444841
23-10-2023,99.68256792,161.7074169,75.85857349,180.7696923,111.138563,70.62110887
24-10-2023,102.3402418,158.9957454,75.29145196,183.2171227,114.5823119,72.54810217
25-10-2023,102.4846148,162.638617,73.53586529,186.3247272,115.2290482,74.45359153
26-10-2023,102.8750755,161.8157456,70.15033815,185.4223747,113.8694922,74.0197536
27-10-2023,102.4529862,159.3641108,70.93860641,194.5507343,114.2454452,75.86699565
30-10-2023,102.8988185,161.7503805,73.29541326,193.0793782,112.7881591,75.6345637
31-10-2023,108.0126379,160.2357596,74.98043609,190.7936191,110.9738859,75.17067762
01-11-2023,107.4074641,163.5924473,76.03269757,197.7748145,112.5347567,75.28661763
02-11-2023,106.0532428,161.4862915,75.43337566,192.0225844,112.2668107,75.74560291
03-11-2023,,161.0354393,76.67936942,185.0045107,115.0175623,74.93445114
06-11-2023,101.8459557,164.1433321,78.586927,185.520884,114.0458411,74.99719487
07-11-2023,102.0169689,163.4662051,78.83340991,185.5886491,113.3132686,76.20813333
08-11-2023,101.2993552,166.003375,76.99760026,184.8170161,112.0747296,76.43605607
09-11-2023,99.3294611,165.8521538,76.25937144,188.5648455,109.6086744,76.53203362
10-11-2023,100.3778988,172.4918518,78.88680647,185.2151563,111.4378785,77.31905877
13-11-2023,,177.9728791,78.80043462,185.5269369,116.3538751,78.38096809
14-11-2023,96.94285058,173.3167659,73.59211088,184.2649605,115.5109443,78.31416271
15-11-2023,95.72809943,,71.45952416,181.0542597,113.9850541,77.60278653
16-11-2023,90.2366164,172.4058227,,180.9027532,112.3315333,77.92748171
17-11-2023,90.80198366,173.1351232,72.37825924,184.0598528,110.8493564,75.47438112
20-11-2023,91.35278744,173.4411244,72.01184813,191.9397059,114.5512454,75.18709242
21-11-2023,89.93995831,169.8495506,73.55928432,194.240752,112.9510091,71.50057919
22-11-2023,90.94748859,173.5131529,72.81462551,184.5643187,111.67406,69.13277776
23-11-2023,88.65106701,174.2880729,69.98316687,184.4973585,108.9484217,66.63544486
24-11-2023,86.97287212,173.365451,69.32314,184.7549271,109.6318525,68.05791403
27-11-2023,87.73334633,171.915735,69.82912267,188.2882136,109.5282952,68.10416866
28-11-2023,86.56005889,172.4650985,70.22288958,189.0594809,107.0810415,66.41239433
29-11-2023,86.48621112,173.9411411,68.48823288,193.8732715,105.2117714,67.09121673
30-11-2023,85.54584823,173.575949,68.03457203,195.4695101,108.4795088,68.44465385
01-12-2023,84.87699748,163.8122339,71.71479911,201.6416478,108.5938631,69.16809407
04-12-2023,84.2875705,,69.97461251,199.9529154,108.8581488,
05-12-2023,83.12986933,159.2725378,70.92727963,200.6101345,109.1317177,69.28280873
06-12-2023,83.66597338,158.669046,67.98142047,204.007032,112.2193276,70.55968609
08-12-2023,82.64871481,154.2752962,69.18304894,201.7540025,109.9183503,69.92571319
11-12-2023,82.70770403,149.9663944,67.97604634,198.6469392,109.0908948,69.99545279
12-12-2023,81.53535263,153.7309163,68.54988416,196.2260206,108.7658799,69.6634041
13-12-2023,79.06597518,152.808248,66.8066255,193.3641991,105.0652821,67.44334865
14-12-2023,80.54045322,,67.22196604,195.4624401,103.1822149,68.70665454
15-12-2023,81.377312,153.1813332,66.02722964,188.367904,105.3834523,71.56110254
18-12-2023,85.13479882,152.1072547,65.10938752,182.5813549,107.0278842,70.33913285
19-12-2023,83.39128439,158.568181,65.71098003,189.456443,109.076541,71.72155037
20-12-2023,83.07613123,157.7657633,65.1716434,186.7847407,107.8350532,70.542457
21-12-2023,82.8958436,158.9809554,65.69351374,187.606649,106.8738218,70.75801756
22-12-2023,84.56929422,162.1317714,65.46905041,182.0942163,103.0946234,72.92039994
25-12-2023,83.7454068,167.3921472,65.58361297,182.5098437,105.0574101,72.19055573
26-12-2023,81.81751744,164.9749841,,179.9583317,107.403662,72.19822754
27-12-2023,83.82664363,163.6619036,65.75675145,174.4044955,109.7749651,69.62580037
28-12-2023,83.3293001,167.899411,64.47311418,179.1375559,113.3406563,68.7287355
29-12-2023,84.8269668,170.6867505,63.81250684,183.4460497,114.3428339,66.13591327
